cluster_id,convex_hull
121.0,"[[45.772513, 4.855308], [45.770458, 4.853939], [45.771025, 4.853467], [45.773056, 4.853111], [45.774056, 4.853242], [45.774501, 4.85336], [45.774785, 4.853487], [45.775027, 4.85375], [45.774991, 4.854648], [45.774833, 4.855], [45.774325, 4.855238], [45.773156, 4.855373]]"
122.0,"[[45.781907, 4.828742], [45.782958, 4.829236], [45.782848, 4.833984], [45.782407, 4.834642], [45.782311, 4.834622], [45.7815, 4.834333], [45.779511, 4.833308], [45.779333, 4.833166], [45.778471, 4.832074], [45.778186, 4.831634], [45.778474, 4.830552]]"
123.0,"[[45.785878, 4.86293], [45.783551, 4.86248], [45.781833, 4.8605], [45.781702, 4.859205], [45.782578, 4.858639], [45.78345, 4.85873], [45.784352, 4.858843], [45.784766, 4.858908], [45.785205, 4.859068], [45.785773, 4.859336], [45.786237, 4.859701], [45.786502, 4.860047], [45.786111, 4.862222]]"
124.0,"[[45.759038, 4.850861], [45.76045, 4.849731], [45.761823, 4.849621], [45.762167, 4.849833], [45.76268, 4.850399], [45.762665, 4.85189], [45.762545, 4.852395], [45.762126, 4.852298], [45.761288, 4.852083], [45.760758, 4.851911], [45.75911, 4.850935]]"
125.0,"[[45.745866, 4.731642], [45.747214, 4.720838], [45.753443, 4.720312], [45.756418, 4.724419], [45.758245, 4.727016], [45.756111, 4.730277]]"
126.0,"[[45.776705, 4.856311], [45.7765, 4.857666], [45.77598, 4.857755], [45.775844, 4.857741], [45.77488, 4.857513], [45.774494, 4.857419], [45.774497, 4.856363], [45.774525, 4.856111], [45.774605, 4.855675], [45.774758, 4.855336], [45.77486, 4.855209], [45.775047, 4.855052], [45.775328, 4.855109], [45.776241, 4.855774], [45.776427, 4.855916], [45.776688, 4.856136]]"
127.0,"[[45.737758, 4.877111], [45.73807, 4.876359], [45.740408, 4.873852], [45.743419, 4.874166], [45.74416, 4.874957], [45.744137, 4.875526], [45.743606, 4.876835], [45.742928, 4.877934], [45.738441, 4.878455]]"
128.0,"[[45.756, 4.824666], [45.75615, 4.8245], [45.757564, 4.823003], [45.757861, 4.823024], [45.758761, 4.823136], [45.758982, 4.823169], [45.760111, 4.823591], [45.759731, 4.824467], [45.759003, 4.825369], [45.758818, 4.825519], [45.758601, 4.825658], [45.758421, 4.825723], [45.757933, 4.825794], [45.757575, 4.825626], [45.756576, 4.82509], [45.756145, 4.824811]]"
129.0,"[[45.716677, 4.946708], [45.718386, 4.94359], [45.721294, 4.940572], [45.721311, 4.940572], [45.721344, 4.940663], [45.721586, 4.941686], [45.721477, 4.941927], [45.716713, 4.946797]]"
130.0,"[[45.748061, 4.823805], [45.748569, 4.823362], [45.748846, 4.823405], [45.750186, 4.824613], [45.750254, 4.824693], [45.750314, 4.8248], [45.750606, 4.825787], [45.750381, 4.826152], [45.750067, 4.826538], [45.749618, 4.827053], [45.749535, 4.827085], [45.748833, 4.826833], [45.747177, 4.825916], [45.746834, 4.82569], [45.747409, 4.8248]]"
131.0,"[[45.707, 4.7455], [45.716042, 4.734397], [45.710666, 4.7465], [45.7075, 4.746]]"
132.0,"[[45.767283, 4.844112], [45.766647, 4.842986], [45.767695, 4.841773], [45.768302, 4.841663], [45.768651, 4.841619], [45.770555, 4.841666], [45.771333, 4.843166], [45.771347, 4.843232], [45.768988, 4.844897], [45.768636, 4.845052]]"
133.0,"[[45.756069, 4.841269], [45.755919, 4.84123], [45.755621, 4.840528], [45.75509, 4.839258], [45.754903, 4.838801], [45.754873, 4.83864], [45.754997, 4.838341], [45.755038, 4.838308], [45.755292, 4.838147], [45.756797, 4.838195], [45.756904, 4.838225], [45.756927, 4.838236], [45.757822, 4.83878], [45.7579, 4.838944], [45.757938, 4.839718], [45.757856, 4.840023], [45.757783, 4.840269], [45.757687, 4.840539], [45.757625, 4.840677], [45.757011, 4.840965]]"
134.0,"[[45.668397, 4.845586], [45.661852, 4.842363], [45.667281, 4.837865]]"
135.0,"[[45.704396, 4.890031], [45.704789, 4.887443], [45.708888, 4.887777], [45.704995, 4.889785]]"
136.0,"[[45.727969, 4.854108], [45.7275, 4.848999], [45.727775, 4.847953], [45.729303, 4.848318], [45.73468, 4.851601], [45.735564, 4.852872], [45.734762, 4.853639], [45.728722, 4.857542]]"
137.0,"[[45.730555, 4.974444], [45.731111, 4.975], [45.735361, 4.984813], [45.730833, 4.975555]]"
138.0,"[[45.743928, 4.933859], [45.740666, 4.9365], [45.7363, 4.934463], [45.731333, 4.931666], [45.73568, 4.93133]]"
139.0,"[[45.764476, 4.83025], [45.764362, 4.831886], [45.764068, 4.832375], [45.763301, 4.832761], [45.763166, 4.832666], [45.762366, 4.831763], [45.762306, 4.831688], [45.762272, 4.831638], [45.762233, 4.831516], [45.762253, 4.831248], [45.762306, 4.831097], [45.763092, 4.829843], [45.763301, 4.829896]]"
140.0,"[[45.80333, 4.860248], [45.800027, 4.857636], [45.801833, 4.855833], [45.809722, 4.858449]]"
141.0,"[[45.770157, 4.830958], [45.769947, 4.830915], [45.76988, 4.830465], [45.769761, 4.829409], [45.769753, 4.828984], [45.769783, 4.828705], [45.771003, 4.828678], [45.771463, 4.828813], [45.771532, 4.828852], [45.772267, 4.829682], [45.772387, 4.830025], [45.772364, 4.830175], [45.772357, 4.830207], [45.771639, 4.830873], [45.771422, 4.830905]]"
142.0,"[[45.695449, 4.943869], [45.68547, 4.933954], [45.69215, 4.933686], [45.694265, 4.940006]]"
143.0,"[[45.782172, 4.997713], [45.78557, 5.002936], [45.785438, 5.003397], [45.785351, 5.003608], [45.785044, 5.003486]]"
144.0,"[[45.811164, 4.844346], [45.8065, 4.8445], [45.810147, 4.842205], [45.816008, 4.839369], [45.816925, 4.840208], [45.817644, 4.842024]]"
145.0,"[[45.763832, 4.891033], [45.763481, 4.889141], [45.764701, 4.887821], [45.766677, 4.886287], [45.768436, 4.88574], [45.771017, 4.886466], [45.772141, 4.888205], [45.767444, 4.893133], [45.76468, 4.89385]]"
146.0,"[[45.778044, 4.813642], [45.776677, 4.810044], [45.777333, 4.807833], [45.780552, 4.807847], [45.781666, 4.808833], [45.782279, 4.810488], [45.78201, 4.812954]]"
147.0,"[[45.785624, 4.78188], [45.788883, 4.782844], [45.785447, 4.785763], [45.778171, 4.786798], [45.78109, 4.783548], [45.78265, 4.78278]]"
148.0,"[[45.770775, 4.796551], [45.774886, 4.794341], [45.776027, 4.794236], [45.780731, 4.79425], [45.776529, 4.796519], [45.773584, 4.797452], [45.771897, 4.797327]]"
149.0,"[[45.745833, 4.859166], [45.74345, 4.861447], [45.741774, 4.860724], [45.740979, 4.859771], [45.740618, 4.856353], [45.744716, 4.857808], [45.745605, 4.858167]]"
150.0,"[[45.749675, 4.917358], [45.747798, 4.911575], [45.751235, 4.907519], [45.754139, 4.908775], [45.753945, 4.90983], [45.752814, 4.913444]]"
151.0,"[[45.732777, 4.881091], [45.732802, 4.877161], [45.734852, 4.875698], [45.736575, 4.878475], [45.736679, 4.882079], [45.736333, 4.882]]"
152.0,"[[45.695606, 4.840046], [45.698738, 4.843352], [45.698508, 4.844352], [45.694991, 4.843658], [45.695316, 4.840777], [45.69555, 4.840174]]"
153.0,"[[45.763694, 4.827584], [45.763694, 4.827622], [45.763653, 4.827911], [45.763578, 4.828062], [45.763333, 4.828333], [45.763203, 4.828476], [45.762831, 4.828652], [45.762572, 4.828459], [45.762225, 4.828163], [45.762238, 4.82789], [45.762381, 4.827517], [45.7625, 4.827222], [45.762638, 4.826885], [45.762679, 4.826804], [45.762755, 4.826737], [45.763586, 4.82656]]"
154.0,"[[45.779182, 4.980958], [45.7777, 4.975776], [45.777958, 4.97538], [45.782534, 4.975281], [45.781232, 4.979853]]"
155.0,"[[45.7328, 4.753099], [45.746605, 4.748011], [45.746084, 4.756393]]"
156.0,"[[45.726741, 4.832388], [45.726472, 4.831237], [45.72648, 4.830538], [45.729358, 4.828155], [45.729891, 4.828183], [45.729961, 4.82826], [45.730094, 4.830311], [45.728787, 4.831367]]"
157.0,"[[45.730509, 4.956979], [45.728113, 4.955827], [45.728314, 4.953095], [45.730591, 4.952656], [45.73097, 4.953845], [45.730666, 4.955983]]"
158.0,"[[45.75273, 4.799283], [45.75209, 4.796252], [45.756402, 4.79679], [45.760571, 4.797386], [45.760828, 4.797973], [45.761079, 4.799544], [45.76, 4.801111], [45.758668, 4.80199], [45.756666, 4.802222], [45.7545, 4.8015]]"
159.0,"[[45.771736, 4.999144], [45.771494, 4.999347], [45.76637, 4.997406], [45.757942, 4.991027], [45.769008, 4.99214]]"
160.0,"[[45.779537, 4.851125], [45.780216, 4.849847], [45.780873, 4.849433], [45.781344, 4.849144], [45.781988, 4.84983], [45.782541, 4.85056], [45.782788, 4.850968], [45.782586, 4.851171], [45.782388, 4.851344], [45.781786, 4.851755], [45.781718, 4.851783], [45.780666, 4.852166], [45.780481, 4.852146]]"
161.0,"[[45.780936, 4.868444], [45.779705, 4.866417], [45.779833, 4.866], [45.779915, 4.865806], [45.780038, 4.86572], [45.781196, 4.865334], [45.784778, 4.865097], [45.785841, 4.865716], [45.785871, 4.868413], [45.782201, 4.868647], [45.781172, 4.8685]]"
162.0,"[[45.799327, 4.756502], [45.805828, 4.766306], [45.799472, 4.766555]]"
163.0,"[[45.735981, 4.883429], [45.741352, 4.885214], [45.741218, 4.886373], [45.740648, 4.888057], [45.7379, 4.890536], [45.736744, 4.890663], [45.736097, 4.890213]]"
164.0,"[[45.752679, 4.834692], [45.751324, 4.832975], [45.751594, 4.832205], [45.75173, 4.832072], [45.751777, 4.832027], [45.753132, 4.831747], [45.753199, 4.831735], [45.753902, 4.831761], [45.75413, 4.831774], [45.755434, 4.832707], [45.754763, 4.834183], [45.754627, 4.834423], [45.754244, 4.834864], [45.752933, 4.834823]]"
165.0,"[[45.743052, 4.831688], [45.742662, 4.828217], [45.744526, 4.828491], [45.746653, 4.830057], [45.747222, 4.831237], [45.746653, 4.832643], [45.744808, 4.83285], [45.744761, 4.832836]]"
166.0,"[[45.777713, 4.858124], [45.776622, 4.857745], [45.776652, 4.857147], [45.776697, 4.856579], [45.77675, 4.856177], [45.776817, 4.856096], [45.777, 4.856], [45.778418, 4.85527], [45.778777, 4.855184], [45.779586, 4.855613], [45.779915, 4.857387], [45.77996, 4.858392], [45.779818, 4.858478], [45.779406, 4.858424], [45.777927, 4.858163]]"
167.0,"[[45.778774, 4.881177], [45.776158, 4.878461], [45.776398, 4.876095], [45.776712, 4.875816], [45.779194, 4.875322], [45.780064, 4.875612], [45.78136, 4.877283], [45.781015, 4.878637], [45.779623, 4.881201], [45.778836, 4.881241]]"
168.0,"[[45.788455, 4.820368], [45.793038, 4.817677], [45.796938, 4.82025], [45.795125, 4.825047], [45.793464, 4.825821], [45.790133, 4.82513], [45.788802, 4.821738]]"
169.0,"[[45.759514, 4.853757], [45.759273, 4.853056], [45.759333, 4.852167], [45.76002, 4.851944], [45.760822, 4.851986], [45.761681, 4.852191], [45.762388, 4.852404], [45.763608, 4.853371], [45.763622, 4.853802], [45.762905, 4.85433], [45.761251, 4.854652], [45.761166, 4.854666], [45.760741, 4.854562]]"
170.0,"[[45.80103, 4.854105], [45.797193, 4.853607], [45.797383, 4.850677], [45.797447, 4.849708], [45.801483, 4.848222], [45.80148, 4.848327], [45.801402, 4.850827]]"
171.0,"[[45.746466, 4.820036], [45.746486, 4.814216], [45.750619, 4.815119], [45.75107, 4.815595], [45.751177, 4.815913], [45.751145, 4.816174], [45.7505, 4.817166], [45.749431, 4.818663], [45.749079, 4.819017], [45.74848, 4.819436]]"
172.0,"[[45.711903, 4.805552], [45.710091, 4.801758], [45.711266, 4.7987], [45.719918, 4.800553], [45.720875, 4.802736], [45.721391, 4.805022], [45.720583, 4.805452], [45.714298, 4.80669]]"
173.0,"[[45.72009, 4.827557], [45.718826, 4.821066], [45.719508, 4.820669], [45.721006, 4.820827], [45.724833, 4.821377], [45.725144, 4.821666], [45.724869, 4.825379], [45.724053, 4.826238]]"
174.0,"[[45.781827, 4.828687], [45.778652, 4.830207], [45.777479, 4.830151], [45.777176, 4.830079], [45.777124, 4.830025], [45.776512, 4.829134], [45.776147, 4.828508], [45.776913, 4.826511], [45.77761, 4.825648], [45.779503, 4.824897], [45.779657, 4.824913], [45.780208, 4.82555], [45.781543, 4.827268]]"
175.0,"[[45.7756, 4.839483], [45.776119, 4.840183], [45.775515, 4.841988], [45.775257, 4.842394], [45.774355, 4.842877], [45.774101, 4.842974], [45.771661, 4.843286], [45.771504, 4.843254], [45.77113, 4.842385], [45.770827, 4.841575], [45.770898, 4.841108], [45.771069, 4.840752], [45.77193, 4.839595], [45.772333, 4.839166], [45.772579, 4.838917]]"
176.0,"[[45.822066, 4.869688], [45.819805, 4.875087], [45.8165, 4.870166], [45.815081, 4.861435], [45.821335, 4.862501]]"
177.0,"[[45.763051, 4.843119], [45.761789, 4.841988], [45.761444, 4.841241], [45.761333, 4.840904], [45.761299, 4.840271], [45.761415, 4.839606], [45.763614, 4.839413], [45.763977, 4.839619], [45.764247, 4.840125], [45.764237, 4.840818], [45.763705, 4.842725], [45.763666, 4.842833], [45.763308, 4.843075]]"
178.0,"[[45.732119, 4.912959], [45.734148, 4.912957], [45.741202, 4.916112], [45.746933, 4.924345], [45.735438, 4.921888], [45.7333, 4.91667]]"
179.0,"[[45.770404, 4.81979], [45.772427, 4.817588], [45.77458, 4.818733], [45.775021, 4.820573], [45.774497, 4.821241], [45.773833, 4.821666], [45.77101, 4.821131]]"
180.0,"[[45.734508, 4.837288], [45.736087, 4.835581], [45.736725, 4.835397], [45.737938, 4.835636], [45.738986, 4.836419], [45.739647, 4.837169], [45.738091, 4.838716], [45.736191, 4.838766], [45.735333, 4.838666]]"
181.0,"[[45.719444, 4.838472], [45.717911, 4.833512], [45.718312, 4.832932], [45.719722, 4.831388]]"
182.0,"[[45.750788, 4.859475], [45.752081, 4.859025], [45.753088, 4.861794], [45.753189, 4.862147], [45.75327, 4.862953], [45.753227, 4.863503], [45.75256, 4.863649], [45.748727, 4.861936], [45.748675, 4.861672], [45.749969, 4.860302], [45.750363, 4.859897]]"
183.0,"[[45.760753, 4.837964], [45.760355, 4.837047], [45.759634, 4.835207], [45.75958, 4.835033], [45.759649, 4.834939], [45.761168, 4.834617], [45.761718, 4.834755], [45.762216, 4.8354], [45.762257, 4.835658], [45.76218, 4.836447], [45.762049, 4.836737], [45.761967, 4.836859]]"
184.0,"[[45.817794, 4.766694], [45.821666, 4.7635], [45.824225, 4.766983], [45.823633, 4.767476], [45.823349, 4.767487], [45.818967, 4.767411]]"
185.0,"[[45.768967, 4.836021], [45.769002, 4.836204], [45.768994, 4.836215], [45.76875, 4.836494], [45.768529, 4.836623], [45.768331, 4.836693], [45.768252, 4.83672], [45.767476, 4.836955], [45.766778, 4.837101], [45.766711, 4.837105], [45.766563, 4.837075], [45.766579, 4.836494], [45.766843, 4.836141], [45.767762, 4.835754], [45.767904, 4.8357], [45.768436, 4.835507], [45.768735, 4.835422]]"
186.0,"[[45.776711, 4.810472], [45.774722, 4.813888], [45.773666, 4.813499], [45.772673, 4.812574], [45.772083, 4.811538], [45.772652, 4.810752], [45.7743, 4.809697], [45.775874, 4.809994]]"
187.0,"[[45.739779, 4.815734], [45.740005, 4.814113], [45.740532, 4.811561], [45.741337, 4.81184], [45.74261, 4.812505], [45.742736, 4.813186], [45.74264, 4.813438], [45.742286, 4.814313], [45.741834, 4.81529], [45.741666, 4.815555], [45.741388, 4.815833], [45.741096, 4.815913], [45.740573, 4.816045], [45.740064, 4.816153]]"
188.0,"[[45.7605, 4.846833], [45.761602, 4.847845], [45.761075, 4.848947], [45.760875, 4.849295], [45.760771, 4.849337], [45.760475, 4.849447], [45.758152, 4.85012], [45.757655, 4.849466], [45.757659, 4.848264], [45.757666, 4.847666], [45.757792, 4.846086], [45.75787, 4.845779], [45.758803, 4.846097]]"
189.0,"[[45.751391, 4.825611], [45.752103, 4.826431], [45.752333, 4.827333], [45.752399, 4.827791], [45.752016, 4.828425], [45.751467, 4.829167], [45.750359, 4.829435], [45.74937, 4.828845], [45.749423, 4.827772], [45.74949, 4.827235], [45.750009, 4.826624]]"
190.0,"[[45.769772, 4.857258], [45.76723, 4.857402], [45.766609, 4.857394], [45.765499, 4.857166], [45.765159, 4.856564], [45.764888, 4.856032], [45.7647, 4.853838], [45.766608, 4.852828], [45.767416, 4.852893], [45.76973, 4.854041], [45.769783, 4.854255], [45.769906, 4.856632], [45.769884, 4.856901], [45.769869, 4.857066]]"
191.0,"[[45.726756, 4.827246], [45.725894, 4.830299], [45.724166, 4.830277], [45.723919, 4.830247], [45.722719, 4.8298], [45.723012, 4.827064], [45.724447, 4.826171], [45.726202, 4.825433], [45.726754, 4.827028]]"
192.0,"[[45.766061, 4.871619], [45.766291, 4.873908], [45.764555, 4.876207], [45.763803, 4.876481], [45.763309, 4.876266], [45.76012, 4.874045], [45.760652, 4.872436], [45.761295, 4.870827], [45.76208, 4.870358], [45.763675, 4.870226], [45.765277, 4.871111]]"
193.0,"[[45.742286, 4.844258], [45.743197, 4.840319], [45.744369, 4.839295], [45.745642, 4.839155], [45.746445, 4.839338], [45.747222, 4.840833], [45.746743, 4.842545], [45.745694, 4.843468], [45.744407, 4.843811]]"
194.0,"[[45.754166, 4.809333], [45.753833, 4.808833], [45.75393, 4.805856], [45.754333, 4.805299], [45.760173, 4.803364], [45.760277, 4.805], [45.758811, 4.811183], [45.758411, 4.811661], [45.757597, 4.811336]]"
195.0,"[[45.78486, 4.990518], [45.792986, 4.989361], [45.795555, 4.99048], [45.797571, 4.992899], [45.794881, 4.99472]]"
196.0,"[[45.76673, 4.851963], [45.768016, 4.848833], [45.768616, 4.84833], [45.769311, 4.848543], [45.770062, 4.848809], [45.771858, 4.849774], [45.771537, 4.851858], [45.771469, 4.852058], [45.770987, 4.852756], [45.76964, 4.853435], [45.767503, 4.852599]]"
197.0,"[[45.711666, 4.968888], [45.7155, 4.963333], [45.720802, 4.96788], [45.723055, 4.97], [45.716262, 4.971858]]"
198.0,"[[45.765591, 4.852044], [45.76518, 4.85306], [45.764162, 4.853124], [45.763762, 4.853101], [45.762813, 4.852386], [45.7628, 4.852373], [45.762766, 4.852319], [45.762729, 4.852112], [45.76271, 4.851858], [45.762689, 4.850957], [45.762699, 4.8505], [45.762711, 4.850465], [45.763052, 4.850208], [45.76353, 4.850036], [45.764323, 4.850023], [45.764579, 4.850196]]"
199.0,"[[45.852713, 4.860824], [45.854438, 4.878852], [45.851305, 4.870344], [45.85, 4.864833], [45.850333, 4.863]]"
200.0,"[[45.809799, 4.950982], [45.803554, 4.949169], [45.807773, 4.942109], [45.808405, 4.941766], [45.80943, 4.941366], [45.80998, 4.942141], [45.810068, 4.942275], [45.809956, 4.948182]]"
201.0,"[[45.673727, 4.858306], [45.671969, 4.857477], [45.672997, 4.855452], [45.680849, 4.853221], [45.67705, 4.857652], [45.676066, 4.85805]]"
202.0,"[[45.841021, 4.801454], [45.840869, 4.798868], [45.8411, 4.79639], [45.841111, 4.796389], [45.842191, 4.797552], [45.845986, 4.802822]]"
203.0,"[[45.768458, 4.833866], [45.768952, 4.834284], [45.768946, 4.834359], [45.768894, 4.834477], [45.768697, 4.834595], [45.768675, 4.834607], [45.767536, 4.834686], [45.767052, 4.834699], [45.766774, 4.834703], [45.766703, 4.834574], [45.767073, 4.83392], [45.767163, 4.83378], [45.767478, 4.833737], [45.76775, 4.833719], [45.767983, 4.833716]]"
204.0,"[[45.760933, 4.829613], [45.760671, 4.829126], [45.760682, 4.82892], [45.760734, 4.828716], [45.760811, 4.828641], [45.761167, 4.828333], [45.761453, 4.828126], [45.761595, 4.828104], [45.761848, 4.828082], [45.761991, 4.828083], [45.762116, 4.828102], [45.762261, 4.828202], [45.762732, 4.828662], [45.762858, 4.828804], [45.763, 4.829], [45.763017, 4.829328], [45.763017, 4.829435], [45.763016, 4.829577], [45.76289, 4.82972], [45.762732, 4.829864], [45.761565, 4.829843], [45.76146, 4.829821]]"
205.0,"[[45.8087, 4.787979], [45.815999, 4.78712], [45.815849, 4.795682], [45.813994, 4.797077], [45.810379, 4.79816]]"
206.0,"[[45.766382, 4.864733], [45.768151, 4.867179], [45.767055, 4.869893], [45.763997, 4.870167], [45.762463, 4.869763], [45.761989, 4.868389], [45.763129, 4.866192], [45.7635, 4.865833]]"
207.0,"[[45.764346, 4.832198], [45.76448, 4.830577], [45.7646, 4.830208], [45.764794, 4.830183], [45.765868, 4.830443], [45.766199, 4.830537], [45.766288, 4.830572], [45.766774, 4.830851], [45.767073, 4.831055], [45.767195, 4.83123], [45.767216, 4.831324], [45.767255, 4.831613], [45.767231, 4.831666], [45.767105, 4.831827], [45.766385, 4.832417], [45.76616, 4.832546], [45.766047, 4.832597], [45.765455, 4.832583]]"
208.0,"[[45.7891, 4.855236], [45.787718, 4.85659], [45.786309, 4.855628], [45.786061, 4.854713], [45.786075, 4.853675], [45.786697, 4.852625], [45.788433, 4.85328], [45.788541, 4.853382]]"
209.0,"[[45.73, 4.822166], [45.729969, 4.821774], [45.730233, 4.820916], [45.730284, 4.820798], [45.73077, 4.819996], [45.73163, 4.81985], [45.732033, 4.819802], [45.732523, 4.819929], [45.732777, 4.819999], [45.733333, 4.820166], [45.73463, 4.820561], [45.735691, 4.821097], [45.735713, 4.821111], [45.735626, 4.822418], [45.734262, 4.825166], [45.732077, 4.823758]]"
210.0,"[[45.731752, 5.005086], [45.73161, 4.999594], [45.731845, 4.999513], [45.7333, 5.0], [45.733708, 5.002362]]"
211.0,"[[45.790558, 4.915672], [45.787936, 4.916236], [45.788936, 4.911416], [45.789261, 4.911072], [45.789986, 4.911322]]"
212.0,"[[45.769528, 4.82892], [45.769633, 4.828984], [45.769704, 4.829306], [45.769842, 4.830325], [45.769704, 4.831259], [45.769666, 4.831333], [45.769163, 4.831427], [45.768322, 4.831544], [45.76768, 4.831591], [45.767524, 4.831546], [45.767418, 4.831269], [45.767403, 4.830926], [45.767537, 4.830508], [45.767994, 4.829456], [45.768099, 4.829328], [45.768197, 4.829286], [45.768682, 4.829113], [45.769167, 4.829]]"
213.0,"[[45.756656, 4.865526], [45.756909, 4.863767], [45.761415, 4.865441], [45.761733, 4.866494], [45.760997, 4.868575], [45.759476, 4.870934], [45.758518, 4.871149], [45.757583, 4.870505], [45.756505, 4.868144], [45.756583, 4.86661]]"
214.0,"[[45.761063, 4.777143], [45.764095, 4.777271], [45.763803, 4.778612], [45.763249, 4.779197], [45.756363, 4.782603], [45.760371, 4.777505], [45.760891, 4.777228]]"
215.0,"[[45.736934, 4.826307], [45.736769, 4.823584], [45.738428, 4.821635], [45.739555, 4.8214], [45.740416, 4.821238], [45.742213, 4.820966], [45.743871, 4.820932], [45.744036, 4.821111], [45.742866, 4.825841], [45.741666, 4.827471], [45.740776, 4.827415], [45.737586, 4.82668]]"
216.0,"[[45.755681, 4.891448], [45.755876, 4.890246], [45.757167, 4.889167], [45.757667, 4.888833], [45.759061, 4.888333], [45.759555, 4.889083], [45.760173, 4.891405], [45.759654, 4.892646], [45.757291, 4.893593], [45.756175, 4.893164], [45.755833, 4.892499]]"
217.0,"[[45.7581, 4.827847], [45.758055, 4.82628], [45.758062, 4.826087], [45.758211, 4.825916], [45.758451, 4.825755], [45.758888, 4.825555], [45.759274, 4.826066], [45.759548, 4.826463], [45.759878, 4.826944], [45.759888, 4.826989], [45.759873, 4.827021], [45.759529, 4.827611], [45.759454, 4.827675], [45.758361, 4.827858]]"
218.0,"[[45.778501, 4.835561], [45.776518, 4.834949], [45.776548, 4.833061], [45.776838, 4.832354], [45.777418, 4.831036], [45.778513, 4.832311], [45.77984, 4.834048], [45.780259, 4.835196]]"
219.0,"[[45.8167, 4.9], [45.815404, 4.896233], [45.816634, 4.895447], [45.818263, 4.895447], [45.820599, 4.896436], [45.821263, 4.897507], [45.821761, 4.898397]]"
220.0,"[[45.844896, 4.830418], [45.84926, 4.819221], [45.851098, 4.822643], [45.850654, 4.829628], [45.84895, 4.832804], [45.845227, 4.83175], [45.845213, 4.831727]]"
221.0,"[[45.76123, 5.006709], [45.761694, 5.001731], [45.76643, 5.003081], [45.767666, 5.003858], [45.766085, 5.005044]]"
222.0,"[[45.782317, 4.812641], [45.783293, 4.808599], [45.785797, 4.80725], [45.788385, 4.809672], [45.789085, 4.810629], [45.788599, 4.8121], [45.787, 4.813792], [45.783319, 4.814222], [45.782466, 4.81332]]"
223.0,"[[45.770924, 4.832788], [45.770321, 4.83245], [45.769798, 4.831624], [45.7697, 4.83142], [45.769962, 4.831001], [45.77094, 4.83098], [45.771388, 4.831111], [45.771666, 4.831388], [45.771723, 4.831536], [45.771727, 4.831647], [45.771661, 4.832588], [45.771451, 4.832707]]"
224.0,"[[45.783394, 4.855087], [45.783166, 4.854833], [45.783174, 4.854615], [45.783543, 4.85395], [45.783658, 4.85385], [45.78408, 4.853549], [45.784344, 4.853366], [45.784977, 4.853133], [45.785994, 4.853618], [45.78598, 4.85398], [45.785601, 4.855012], [45.785384, 4.85556], [45.784769, 4.85563], [45.783948, 4.855345]]"
225.0,"[[45.772677, 4.844251], [45.773013, 4.847811], [45.772993, 4.848371], [45.771405, 4.848544], [45.76878, 4.847821], [45.768174, 4.847427], [45.768697, 4.845517], [45.769036, 4.844944], [45.77092, 4.843671], [45.771137, 4.843682], [45.771848, 4.84394]]"
226.0,"[[45.75777, 4.822965], [45.756879, 4.821528], [45.756894, 4.82078], [45.757702, 4.820251], [45.758335, 4.820278], [45.758888, 4.820413], [45.75918, 4.820686], [45.759997, 4.821644], [45.760315, 4.82215], [45.760352, 4.822365], [45.760337, 4.822488], [45.760232, 4.822901], [45.759777, 4.823083], [45.758885, 4.823083], [45.758391, 4.823041]]"
227.0,"[[45.713461, 4.913806], [45.705452, 4.918988], [45.705433, 4.918952], [45.704291, 4.912476], [45.704666, 4.912133], [45.713371, 4.913635]]"
228.0,"[[45.790479, 4.88589], [45.784629, 4.891029], [45.780455, 4.891763], [45.779333, 4.890333], [45.778794, 4.886244], [45.785494, 4.885935]]"
229.0,"[[45.761797, 4.795607], [45.761602, 4.791755], [45.765291, 4.791822], [45.765808, 4.791908], [45.768897, 4.794377], [45.770166, 4.796166], [45.770161, 4.796349], [45.766911, 4.797258], [45.762448, 4.797828]]"
230.0,"[[45.699241, 4.779438], [45.694658, 4.79433], [45.692144, 4.795285], [45.690706, 4.791392], [45.690379, 4.787034], [45.691203, 4.784663], [45.69356, 4.78197]]"
231.0,"[[45.758219, 4.837213], [45.758107, 4.837996], [45.757891, 4.838377], [45.756969, 4.8382], [45.756804, 4.838157], [45.755797, 4.83776], [45.755526, 4.837591], [45.755577, 4.837321], [45.756275, 4.836527], [45.756654, 4.83613], [45.757272, 4.835733], [45.757636, 4.835686], [45.758055, 4.835833], [45.758122, 4.835904], [45.758188, 4.836102], [45.758202, 4.836205], [45.758204, 4.836271]]"
232.0,"[[45.727881, 4.906119], [45.728347, 4.910186], [45.72378, 4.913463], [45.720591, 4.912825], [45.719905, 4.911708], [45.72, 4.9085], [45.720323, 4.905567], [45.720682, 4.904708]]"
233.0,"[[45.691666, 4.9125], [45.689722, 4.908055], [45.691992, 4.901915], [45.698484, 4.90061], [45.698669, 4.904163], [45.698325, 4.905152], [45.697922, 4.906097]]"
234.0,"[[45.772596, 4.864314], [45.772103, 4.860763], [45.776433, 4.861858], [45.777519, 4.862839], [45.777166, 4.863666], [45.775894, 4.864809], [45.774241, 4.865827]]"
